,            Корпус термостата 256202B003 SOLARIS Портер,,00000003268,256202B003,31,5,,"1 114,00"
,            Корпус топливного насоса 4610023000 SOLARIS Портер,,00000005398,4610023000,33,2,,"6 212,00"
,            КОРПУС ФОНАРЯ ЗАДНЕГО ХОДА 924121R220 SOLARIS Портер,,00000003945,924121R220,6,1,,"5 807,00"
,            КПП В СБОРЕ 4300032804 SOLARIS Портер,,00000005399,4300032804,46,,,"177 508,00"
,            КПП в сборе 4300032809 SOLARIS Портер,,00000005400,4300032809,46,,,"88 025,00"
,            Крепеж номерного знака 8737222000 SOLARIS Портер,,00000005401,8737222000,8,2,,"30,00"
,            КРЕПЕЖНАЯ АРМАТУРА И ФУРНИТУРА ДЛЯ ЛЕГКОВЫХ АВТОМОБИЛЕЙ ТОРГОВОЙ МАРКИ 897801R000 SOLARIS Портер,,00000005402,897801R000,,,,"294,00"
,            КРЕПЕЖНАЯ НАПРАВЛЯЮЩАЯ ДЛЯ ПОДГОЛОВНИКА БЕЗ ФИКСАТОРА 889204L010RY SOLARIS Портер,,00000005403,889204L010RY,4,,,"214,00"
,            Крепление фары 921730U000 SOLARIS Портер,,00000003297,921730U000,6,3,,"96,00"
,            Кронштейн 290112B010 SOLARIS Портер,,00000005406,290112B010,72,2,,"224,00"
,            Кронштейн 311191R000 SOLARIS Портер,,00000005407,311191R000,72,2,,"228,00"
,            Кронштейн 374602B056 SOLARIS Портер,,00000003946,374602B056,72,2,,"760,00"
,            КРОНШТЕЙН 392512B000 SOLARIS Портер,,00000005408,392512B000,72,2,,"408,00"
,            Кронштейн 4392032000 SOLARIS Портер,,00000005404,4392032000,72,2,,"2 474,00"
,            Кронштейн 4521823600 SOLARIS Портер,,00000005405,4521823600,72,2,,"568,00"
,            Кронштейн 898911P000 SOLARIS Портер,,00000005409,898911P000,72,2,,"364,00"
,            Кронштейн 919311J110 SOLARIS Портер,,00000006550,919311J110,72,1,,"884,00"
,            Кронштейн 919311J150 SOLARIS Портер,,00000006551,919311J150,72,1,,"594,00"
,            Кронштейн 919311P110 SOLARIS Портер,,00000006552,919311P110,72,1,,"96,00"
,            Кронштейн 919312H030 SOLARIS Портер,,00000006553,919312H030,72,1,,"210,00"
,            Кронштейн 919312H150 SOLARIS Портер,,00000006554,919312H150,72,1,,"216,00"
,            Кронштейн автомагнитолы 961274L000 SOLARIS Портер,,00000006427,961274L000,69,,,"1 440,00"
,            КРОНШТЕЙН АВТОМАГНИТОЛЫ 961651R100 SOLARIS Портер,,00000006428,961651R100,69,,,"480,00"
,            КРОНШТЕЙН АВТОМАГНИТОЛЫ 961661R100 SOLARIS Портер,,00000006429,961661R100,69,,,"480,00"
,            Кронштейн АКБ 371603X000 SOLARIS Портер,,00000003947,371603X000,72,3,,"322,00"
,            Кронштейн акпп 4634323010 SOLARIS Портер,,00000005410,4634323010,46,,,"336,00"
,            Кронштейн амортизатора 8116302000 SOLARIS Портер,,00000005411,8116302000,12,2,,"206,00"
,            Кронштейн амортизатора 811633Z000 SOLARIS Портер,,00000005412,811633Z000,12,2,,"267,00"
,            Кронштейн бампера заднего левый 866131R000 SOLARIS Портер,,00000003269,866131R000,72,5,,"342,00"
,            Кронштейн бампера заднего правый 866141R200 SOLARIS Портер,,00000003948,866141R200,72,5,,"328,00"
,            Кронштейн бампера переднего левый 865551R000 SOLARIS Портер,,00000003949,865551R000,72,5,,"306,00"
,            Кронштейн верхнего багажника 872301H000 SOLARIS Портер,,00000003950,872301H000,72,2,,"306,00"
,            Кронштейн гидроблока абс 589604L100 SOLARIS Портер,,00000005413,589604L100,22,3,,"3 660,00"
,            Кронштейн заднего бампера левый 866131R200 SOLARIS Портер,,00000003951,866131R200,72,5,,"658,00"
,            Кронштейн заднего бампера правый 866141R000 SOLARIS Портер,,00000003952,866141R000,72,5,,"374,00"
,            Кронштейн заднего буксировочного крюка 655171R300 SOLARIS Портер,,00000005414,655171R300,72,2,,"1 924,00"
,            КРОНШТЕЙН ЗАПАСНОГО КОЛЕСА 655151J000 SOLARIS Портер,,00000005415,655151J000,72,2,,"408,00"
,            Кронштейн запасного колеса 655151R200 SOLARIS Портер,,00000005416,655151R200,72,2,,"320,00"
,            Кронштейн зеркала салона (пятак) 851032H000 SOLARIS Портер,,00000003953,851032H000,5,4,,"264,00"
,            КРОНШТЕЙН КАБЕЛЯ СВЕЧЕЙ ЗАЖИГАНИЯ 392112B000 SOLARIS Портер,,00000005417,392112B000,55,2,,"390,00"
,            КРОНШТЕЙН КОНДЕНСАТОРА 273252B020 SOLARIS Портер,,00000006048,273252B020,68,,,"165,00"
,            Кронштейн консоли напольной 846311R000 SOLARIS Портер,,00000005418,846311R000,68,,,"1 046,00"
,            Кронштейн кпп 4317632050 SOLARIS Портер,,00000005419,4317632050,46,,,"1 404,00"
,            Кронштейн крепления 847180U000 SOLARIS Портер,,00000005420,847180U000,72,2,,"460,00"
,            КРОНШТЕЙН КРЕПЛЕНИЯ КРЫЛА 711171R300 SOLARIS Портер,,00000005421,711171R300,72,3,,"444,00"
,            КРОНШТЕЙН КРЕПЛЕНИЯ КРЫЛА 711271R300 SOLARIS Портер,,00000005422,711271R300,72,3,,"432,00"
,"            Кронштейн крепления переднего бампера, левый 865831R000 SOLARIS Портер",,00000003954,865831R000,72,5,,"180,00"
,            КРОНШТЕЙН КРЕПЛЕНИЯ ПОДУШКИ ЗАДНЕГО СИДЕНИЯ К КУЗОВУ 655331R300 SOLARIS Портер,,00000005423,655331R300,72,1,,"226,00"
,            Кронштейн крепления решетки радиатора верхний 863561R000 SOLARIS Портер,,00000003270,863561R000,28,3,,"206,00"
,            Кронштейн крепления решетки радиатора нижний 863681R000 SOLARIS Портер,,00000003271,863681R000,28,3,,"204,00"
,            Кронштейн крепления сиденья 898611R000 SOLARIS Портер,,00000005424,898611R000,72,1,,"282,00"
,            Кронштейн крепления сиденья 898911R000 SOLARIS Портер,,00000005425,898911R000,72,1,,"282,00"
,            Кронштейн крыла переднего левый 663171R300 SOLARIS Портер,,00000003955,663171R300,72,4,,"207,00"
,            Кронштейн лампы салона 928100U000 SOLARIS Портер,,00000006555,928100U000,72,1,,"226,00"
,            Кронштейн мехнизма переключения передач 467300U100 SOLARIS Портер,,00000005426,467300U100,46,,,"2 429,00"
,            Кронштейн опоры дв-ля пр 216702B100 SOLARIS Портер,,00000003957,216702B100,71,4,,"1 384,00"
,            Кронштейн опоры двигателя 218253X000 SOLARIS Портер,,00000003956,218253X000,71,4,,"1 014,00"
,            Кронштейн панели колесной арки 663271R300 SOLARIS Портер,,00000003958,663271R300,72,4,,"204,00"
,            Кронштейн переднего бампера левый (к крылу) 865131R000 SOLARIS Портер,,00000003959,865131R000,72,5,"Кронштейн бампера переднего для Hyundai Портер предназначен для крепления бампера к крылу автомобиля, изготовлен из пластика . Оригинальный номер детали 865131R000","95,00"
,            Кронштейн переднего бампера правый 865141R000 SOLARIS Портер,,00000003961,865141R000,72,5,"Кронштейн бампера переднего для Hyundai Портер предназначен для крепления бампера к крылу автомобиля, изготовлен из пластика . Оригинальный номер детали 865141R000","138,00"
,            Кронштейн переднего бампера правый 865841R000 SOLARIS Портер,,00000003960,865841R000,72,5,,"103,00"
,            КРОНШТЕЙН ПЕРЧАТОЧНОГО ЯЩИКА 815144L000 SOLARIS Портер,,00000005427,815144L000,72,1,,"460,00"
,            Кронштейн плафона освещения салона 928301R000 SOLARIS Портер,,00000003962,928301R000,72,2,,"204,00"
,            Кронштейн подвески двигателя 218800U000 SOLARIS Портер,,00000006147,218800U000,71,,,"252,00"
,            Кронштейн привода управления заслонки отопителя 972952P000 SOLARIS Портер,,00000006430,972952P000,72,1,,"234,00"
,            Кронштейн радиатора верхний левый 253331R100 SOLARIS Портер,,00000003272,253331R100,28,3,,"198,00"
,            Кронштейн радиатора верхний правый 253331R000 SOLARIS Портер,,00000003273,253331R000,28,3,,"330,00"
,            Кронштейн решетки радиатора левый 863551R000 SOLARIS Портер,,00000003274,863551R000,28,3,,"276,00"
,            Кронштейн решетки радиатора нижний левый 863671R000 SOLARIS Портер,,00000003963,863671R000,28,3,,"198,00"
,            КРОНШТЕЙН СПИНКИ ЗАДНЕГО СИДЕНЬЯ 4325432000 SOLARIS Портер,,00000005428,4325432000,72,1,,"504,00"
,            Кронштейн стартера задний 3618002555 SOLARIS Портер,,00000003964,3618002555,54,2,,"1 250,00"
,            Кронштейн стекла 8241317000 SOLARIS Портер,,00000003965,8241317000,2,,,"114,00"
,            Кронштейн стойки 973821R000 SOLARIS Портер,,00000006431,973821R000,72,1,,"360,00"
,            Кронштейн топливного бачка 314511R000 SOLARIS Портер,,00000005430,314511R000,34,2,,"258,00"
,            Кронштейн топливного бачка 314511R010 SOLARIS Портер,,00000005429,314511R010,34,2,,"258,00"
,            Кронштейн топливной трубки 313574L200 SOLARIS Портер,,00000005431,313574L200,35,3,,"234,00"
,            КРОНШТЕЙН ТОПЛИВНОЙ ТРУБКИ 314602K000 SOLARIS Портер,,00000005432,314602K000,35,3,,"554,00"
,            КРОНШТЕЙН ТОРМОЗНОГО СУППОРТА 582370U100 SOLARIS Портер,,00000005433,582370U100,19,1,,"434,00"
,            КРОНШТЕЙН ТОРСИОНА 864230U000 SOLARIS Портер,,00000005434,864230U000,72,1,,"183,00"
,"            Крыло заднее левое 715034LC00/715031RC00 ACCENT,SOLARIS, Портер",,00000002748,715034LC00,1,3,"Крыло заднее левое для Hyundai Портер,металлического цвета, изготовлено из высококачественной стали, под покраску. Оригинальный номер детали 715034LC00","20 400,00"
,            Крыло заднее левое х/б 715034LC20 SOLARIS Портер,,00000003966,715034LC20,1,3,"Крыло заднее левое для Hyundai Портер (хетчбек),металлического цвета, изготовлено из высококачественной стали, под покраску. Оригинальный номер детали 715034LC20","20 760,00"
,"            Крыло заднее правое 715044LC00/715041RC00 ACCENT,SOLARIS, Портер",,00000002749,715044LC00,1,3,"Крыло заднее правое для Hyundai Портер ,металлического цвета, изготовлено из высококачественной стали, под покраску. Оригинальный номер детали 815044LC00","20 040,00"
,            Крыло заднее правое х/б 715044LC20 SOLARIS Портер,,00000003967,715044LC20,1,3,"Крыло заднее правое для Hyundai Портер (хетчбек),металлического цвета, изготовлено из высококачественной стали, под покраску. Оригинальный номер детали 715044LC20","20 160,00"
,"            Крыло переднее левое (под повторитель) 663114L050/663111R350 ACCENT, SOLARIS, Портер","1,000",00000002738,663114L050,1,3,,"3 600,00"
,            Крыло переднее левое(под повторитель) 663114L000 SOLARIS Портер,,00000003968,663114L000,1,3,,"4 920,00"
,            Крыло переднее правое 663214L050/663211R350 ACCENT SOLARIS Портер,"1,000",00000002739,663214L050,1,3,,"3 240,00"
,            Крыло переднее правое 663214L050/663211R350_OEM ACCENT SOLARIS Портер,,00000006716,663211R350,1,3,"Крыло переднее правое для Hyundai Портер , металлического цвета, изготовлено из высококачественной стали, под покраску. Не имеет отверстие под повторитель поворотов. Оригинальный номер детали 663211R350","3 703,00"
,            Крыло переднее правое(под повторит) 663214L000 SOLARIS Портер,,00000003969,663214L000,1,3,,"4 100,00"
,"            Крыша 671114L000/671111R000 ACCENT, SOLARIS, Портер",,00000002742,671114L000,1,4,,"12 675,00"
,"            Крыша 671114L200/671111R200 ACCENT, SOLARIS, Портер",,00000002743,671114L200,1,3,,"14 801,00"
,            Крышка АКПП верхняя 846504L110MA2 SOLARIS Портер,,00000004944,846504L110MA2,46,3,,"5 354,00"
,            Крышка багажника 692001R010/692004L010 SOLARIS Портер,,00000003970,692004L010,1,5,,"10 440,00"
,"            Крышка багажника 692004L000/692001R000 ACCENT, SOLARIS, Портер","1,000",00000001942,692004L000,1,5,,"11 388,00"
,            Крышка багажника х/б (спойлер) 737004L210 SOLARIS Портер,,00000003972,737004L210,1,5,,"19 200,00"
,            Крышка багажника х/б (спойлер)(ключ) 737004L230 SOLARIS Портер,,00000003973,737004L230,1,4,,"19 500,00"
,"            Крышка багажника х/б 737004L200/737001R200 SOLARIS, Портер","1,000",00000002750,737004L200,1,4,,"11 640,00"
,            Крышка бачка гидроусилителя 571533J000 SOLARIS Портер,,00000003275,571533J000,9,3,,"490,00"
,            Крышка бачка главного тормозного цилиндра 585312B500 SOLARIS Портер,,00000003974,585312B500,18,4,,"126,00"
,            Крышка бачка омывателя 986233K000 SOLARIS Портер,,00000003276,986233K000,63,4,,"30,00"
,            КРЫШКА БАЧКА ОМЫВАТЕЛЯ МЕТАЛЛИЧЕСКАЯ 254401R000 SOLARIS Портер,,00000005435,254401R000,63,3,,"177,00"
,            КРЫШКА БАЧКА ТОРМОЗНОЙ ЖИДКОСТИ 585314L000 SOLARIS Портер,,00000003975,585314L000,22,4,,"232,00"
,            Крышка блока предохранителей 919504L010 SOLARIS Портер,,00000003976,919504L010,59,2,,"530,00"
,            КРЫШКА БЛОКА ЦИЛИНДРОВ 214142B010 SOLARIS Портер,,00000006097,214142B010,83,4,,"192,00"
,            КРЫШКА ВЫПРЯМИТЕЛЬНОГО БЛОКА ГЕНЕРАТОРА 373912B510 SOLARIS Портер,,00000005436,373912B510,53,1,,"560,00"
,            КРЫШКА ГЕНЕРАТОРА 373902B100 SOLARIS Портер,,00000003977,373902B100,53,3,,"464,00"
,            КРЫШКА ГОЛОВКИ БЛОКА ЦИЛИНДРОВ (с масленым насосом) 213502B001 SOLARIS Портер,,00000003978,213502B001,83,4,,"4 533,00"
,            Крышка горловины маслозаливной 2651026600 SOLARIS Портер,,00000003979,2651026600,71,4,,"243,00"
,            КРЫШКА двери задней правой (наружн) 838401R000 SOLARIS Портер,,00000003980,838401R000,8,3,,"220,00"
,            КРЫШКА КАРТЕРА РУЛЕВОГО МЕХАНИЗМА 565160U000 SOLARIS Портер,,00000005437,565160U000,9,3,,"920,00"
,            КРЫШКА клапана на трубке кондиционера 9781139100 SOLARIS Портер,,00000003981,9781139100,45,3,,"186,00"
,            Крышка клапанов 224102B100 SOLARIS Портер,,00000003982,224102B100,24,5,"Крышка клапанов для Hyundai Портер, закрывает газораспределительный механизм и в совокупности с прокладкой крышки клапанов, защищает двигатель от попадания пыли, грязи, прочего мусора, а также не пропускает масло наружу. Крышка изготовлена и термостойкого материала и имеет горловину для заливки масла. Оригинальный номер детали 224102B100","3 009,00"
,            Крышка корпуса воздушного фильтра 281111R100 SOLARIS Портер,,00000003983,281111R100,26,3,,"314,00"
,            Крышка корпуса ПТФ 9216339000 SOLARIS Портер,,00000003984,9216339000,26,1,,"216,00"
,            Крышка корпуса фары 9219125000 SOLARIS Портер,,00000003985,9219125000,6,3,,"120,00"
,            КРЫШКА КРЕПЛЕНИЯ ЗЕРКАЛА ВНУТРЕННЯЯ ПЛАСТИКОВАЯ 876601R010 SOLARIS Портер,,00000005438,876601R010,5,1,,"954,00"
,            Крышка маслянного насоса 261212B701 SOLARIS Портер,,00000005439,261212B701,71,2,,"2 625,00"
,            Крышка напольной консоли салона 846161R0008M SOLARIS Портер,,00000005441,846161R0008M,4,,,"72,00"
,            Крышка насоса топливного 311071R000 SOLARIS Портер,,00000003277,311071R000,33,3,,"914,00"
,            Крышка ниши автомагнитолы 961264L000 SOLARIS Портер,,00000006432,961264L000,4,,,"952,00"
,            Крышка опоры амортизатора 5462707000 SOLARIS Портер,,00000003986,5462707000,12,1,,"255,00"
,            КРЫШКА ПОДЛОКОТНИКА 846601R100SBC SOLARIS Портер,,00000005442,846601R100SBC,4,,,"6 550,00"
,            Крышка предохранителя 562514L000 SOLARIS Портер,,00000005443,562514L000,4,,,"820,00"
,            Крышка радиатора 253302E001 SOLARIS Портер,,00000003987,253302E001,28,4,,"500,00"
,            КРЫШКА РАЗДАТОЧНОЙ КОРОБКИ 4314032000 SOLARIS Портер,,00000005444,4314032000,46,,,"1 152,00"
,            Крышка расширительного бачка 253303Z000 SOLARIS Портер,,00000006192,253303Z000,,,,"324,00"
,            Крышка ресивера кондиционера 978521J000 SOLARIS Портер,,00000006433,978521J000,,,,"338,00"
,"            Крышка ручки двери задней левой наружная 826521R010/826521R060 SOLARIS, Портер",,00000002885,826521R010,79,,,"546,00"
,"            Крышка ручки двери передней левой наружная 826521R050/826521R000 SOLARIS, Портер",,00000002889,826521R050,79,,,"884,00"
,"            Крышка топливного бака (бензобака) 310104L000 SOLARIS, Портер",,00000002905,310104L000,,,,"646,00"
,            КРЮК БУКСИРОВОЧНЫЙ 091470X000 SOLARIS Портер,,00000003988,091470X000,8,3,,"1 056,00"
,            КУЗОВНОЙ КРОНШТЕЙН КРЕПЛЕНИЯ ПАНЕЛИ КУЗОВА 715511R000 SOLARIS Портер,,00000005445,715511R000,72,2,,"410,00"
,            КУЗОВНОЙ КРОНШТЕЙН НАПОЛЬНОЙ КОНСОЛИ САЛОНА 846311R100 SOLARIS Портер,,00000005446,846311R100,72,1,,"1 872,00"
,            КУЗОВНОЙ КРОНШТЕЙН ПАНЕЛИ МОТОРНОГО ОТСЕКА 667684L300 SOLARIS Портер,,00000005447,667684L300,72,1,,"784,00"
,            КУЗОВНОЙ УПЛОТНИТЕЛЬ 831301R000 SOLARIS Портер,,00000005448,831301R000,8,4,,"1 851,00"
,            Кулак поворотный 517154L000 SOLARIS Портер,,00000003989,517154L000,9,5,,"6 345,00"
,"            Кулак поворотный передний левый (цапфа) 517150U000/517154L000 SOLARIS, Портер",,00000002915,517150U000,9,5,,"7 250,00"
,"            Кулак поворотный передний правый (цапфа) 517160U000 SOLARIS, Портер",,00000002914,517160U000,9,5,,"6 369,00"
,"            Лампа желтая (12В, 5ВТ) 1864305008 1864305008N SOLARIS Портер",,00000003990,1864305008N,56,4,,"93,00"
,            Лампа заднего хода 16W белая бесцокольная средняя 1864318004N SOLARIS Портер,,00000003991,1864318004N,56,4,,"69,00"
,            Лампа противотуманки H27W (УГЛОМ) 1864727009 SOLARIS Портер,,00000003993,1864727009,56,5,,"370,00"
,"            Лампа фары H4 (12В, 55ВТ) 1864761566L SOLARIS Портер",,00000003994,1864761566L,56,5,,"199,00"
,            Лампа щитка приборов 1864305009L SOLARIS Портер,,00000003995,1864305009L,56,4,,"60,00"
,            Лампочка заднего фонаря (12в 21вт) 1864421058L SOLARIS Портер,,00000003996,1864421058L,56,4,,"162,00"
,"            ЛАМПОЧКА ПЕРЕДНЕЙ ФАРЫ (12В, 21ВТ) 1864221007L SOLARIS Портер",,00000006098,1864221007L,56,3,,"294,00"
,"            ЛАМПОЧКА ПЕРЕДНЕЙ ФАРЫ (12В, 21ВТ) 1864221007N SOLARIS Портер",,00000003997,1864221007N,56,3,,"192,00"
,"            Лампочка подсветки багажного отсека 12в, 10вт 1864505009N SOLARIS Портер",,00000003998,1864505009N,56,4,,"78,00"
,"            ЛАМПОЧКА ПОДСВЕТКИ САЛОНА (12В, 10 ВТ) 1864310009N SOLARIS Портер",,00000006203,1864310009N,56,3,,"84,00"
,"            ЛАМПОЧКА ФОНАРЯ (12В, 5ВТ) 1864221006 SOLARIS Портер",,00000006127,1864221006,56,3,,"183,00"
,"            ЛАМПОЧКА ЩИТКА ПРИБОРОВ (12В, 4ВТ) 943694L000 SOLARIS Портер",,00000006434,943694L000,56,3,,"135,00"
,            Личинка двери передней левой 819701RA00 SOLARIS Портер,,00000003842,819701RA00,73,4,,"944,00"
,            Личинка крышки багажника 812501RA00 SOLARIS Портер,,00000003845,812501RA00,73,5,,"396,00"
,            Личинка крышки багажника 812501RB00 SOLARIS Портер,,00000005158,812501RB00,73,4,,"1 935,00"
,            Личинка крышки багажника 812501RC00 SOLARIS Портер,,00000005171,812501RC00,73,5,,"2 247,00"
,            Личинка крышки багажника 812501RD00 SOLARIS Портер,,00000005170,812501RD00,73,5,,"1 993,00"
,            Лонжерон задний левый 657104L000 SOLARIS Портер,,00000005449,657104L000,78,2,,"9 261,00"
,            ЛОНЖЕРОН НИЖ ЧАСТЬ ЛЕВЫЙ 646054L000 SOLARIS Портер,,00000003999,646054L000,78,2,,"12 756,00"
,            ЛОНЖЕРОН НИЖ ЧАСТЬ ПРАВЫЙ 646064L000 SOLARIS Портер,,00000004000,646064L000,78,2,,"16 823,00"
,            ЛОТОК БАГАЖНОГО ОТСЕКА 857251R000RY SOLARIS Портер,,00000005450,857251R000RY,78,2,,"2 461,00"
,            Лоток для хранения домкрата 091491R000 SOLARIS Портер,,00000006336,091491R000,78,1,,"862,00"
,            ЛОТОК ДЛЯ ХРАНЕНИЯ ДОМКРАТА 091491R100 SOLARIS Портер,,00000006337,091491R100,78,1,,"916,00"
,            Лоток напольной консоли салона 846701R0008M SOLARIS Портер,,00000005451,846701R0008M,78,1,,"852,00"
,            Люк бензобака 695100U000 SOLARIS Портер,,00000003278,695100U000,34,5,,"488,00"
,            Люк бензобака 695100U200 SOLARIS Портер,,00000003279,695100U200,34,5,,"576,00"
,            МАГНИТ КАРТЕРА КПП 0K21117121 SOLARIS Портер,,00000006338,0K21117121,46,,,"138,00"
,            МАСЛОЗАБОРНИК 262502B000 SOLARIS Портер,,00000005452,262502B000,71,2,,"2 061,00"
,            МАСЛООТРАЖАТЕЛЬНАЯ ПЛАСТИНА АКПП 4527423100 SOLARIS Портер,,00000005453,4527423100,46,,,"656,00"
,            Маховик двигателя (127 зубьев) 232002B020 SOLARIS Портер,,00000006148,232002B020,48,4,"Маховик на Портере отлит из чугуна и крепится возле заднего коренного подшипника с помощью установочной втулки. Он снижает разброс вращения 	коленвала и осуществляет передачу крутящего момента, от движка к коробке и от 	стартера на коленвал. При обнаружении неисправности зубьев или повреждения внешних сторон, такие как сколы, засечки, риски (кроме тех случаев когда может 	помочь шлифовка, НО  снимаемый слой не может превышать 3 мм) его следует заменить.Оригинальный номер и название  232002B020 Маховик Hyundai Porter.","9 716,00"
,            Маховик двигателя 232002B000 232002B001 SOLARIS Портер,,00000004002,232002B001,48,4,,"2 902,00"
,            Маховик двигателя 232002B000 SOLARIS Портер,,00000004001,232002B000,48,4,,"3 465,00"
,            МЕХАНИЗМ ПЕРЕКЛЮЧЕНИЯ ПЕРЕДАЧ КПП 4380032001 SOLARIS Портер,,00000005455,4380032001,46,,,"6 018,00"
,            МЕХАНИЗМ ПЕРЕКЛЮЧЕНИЯ ПЕРЕДАЧ КПП 4380032010 SOLARIS Портер,,00000005456,4380032010,46,,,"9 677,00"
,            Механизм с/подъемника задн. левый 834011R000 SOLARIS Портер,,00000005457,834011R000,59,4,,"1 156,00"
,            Механизм стеклоподъемника двери передней правой механический 824040U010 SOLARIS Портер,,00000003280,824040U010,100,,,"1 492,00"
,            Механизм стеклоподъёмника задний правый элек. 834021R000 SOLARIS Портер,,00000004003,834021R000,57,5,,"1 108,00"
,            Микрофон 965751R0008M SOLARIS Портер,,00000006435,965751R0008M,59,2,,"2 193,00"
,            МОЛДИНГ БАГАЖНОЙ ДВЕРИ 873111R300 SOLARIS Портер,,00000005458,873111R300,75,3,,"1 396,00"
,            Молдинг бампера пер. ниж. 863571R000 SOLARIS Портер,,00000004004,863571R000,3,3,,"692,00"
,            Молдинг двери багажника (хром) 873114L100 SOLARIS Портер,,00000004005,873114L100,75,3,,"2 574,00"
,            Молдинг двери передней правой верхний 863720U000 SOLARIS Портер,,00000004006,863720U000,75,2,,"220,00"
,            МОЛДИНГ КРЫШИ 872314L000 SOLARIS Портер,,00000004008,872314L000,75,2,,"1 844,00"
,            МОЛДИНГ КРЫШИ 872414L000 SOLARIS Портер,,00000004007,872414L000,75,2,,"1 919,00"
,            Молдинг крыши левый 872311R200 SOLARIS Портер,,00000004010,872311R200,75,4,,"656,00"
,            Молдинг крыши левый 872411R200 SOLARIS Портер,,00000004009,872411R200,75,4,,"2 056,00"
,            Молдинг крышки багажника (хром) 873111R100 SOLARIS Портер,,00000004012,873111R100,75,4,,"684,00"
,            Молдинг крышки багажника 873111R000 SOLARIS Портер,,00000003282,873111R000,75,5,,"680,00"
,            Молдинг крышки багажника 873111R200 SOLARIS Портер,,00000004011,873111R200,75,4,,"668,00"
,            МОЛДИНГ КУЗОВНОЙ 831341R000 SOLARIS Портер,,00000004013,831341R000,75,2,,"1 923,00"
,            Молдинг лобового стекла 861311R000 SOLARIS Портер,"1,000",00000004014,861311R000,75,5,,"1 519,00"
,            Молдинг стекла двери передней левой 822101R000 SOLARIS Портер,,00000003283,822101R000,75,5,,"522,00"
,            Молдинг стекла двери передней правой 822201R000 SOLARIS Портер,,00000003284,822201R000,75,5,,"836,00"
,            Молдинг стекла заднего 871311R000 SOLARIS Портер,,00000003281,871311R000,75,5,,"490,00"
,            Молдинг стекла наружний двери задней левой 832101R000 SOLARIS Портер,,00000003285,832101R000,75,5,,"462,00"
,            Молдинг стекла наружний двери задней правой 832201R000 SOLARIS Портер,,00000003286,832201R000,75,5,,"464,00"
,            Мотор 253861R140 SOLARIS Портер,,00000005459,253861R140,57,3,,"6 037,00"
,            МОТОР ВЕНТИЛЯТОРА 253861R120 SOLARIS Портер,,00000005460,253861R120,57,3,,"6 827,00"
,            Мотор омывателя стекла лобового 985101C500 SOLARIS Портер,,00000003287,985101C500,57,5,,"680,00"
,            Мотор стеклоочистителя заднего стекла 987001R000 SOLARIS Портер,,00000006436,987001R000,63,5,,"2 551,00"
,            Мотор стеклоочистителя стекла лобового 981101R000 SOLARIS Портер,,00000003288,981101R000,63,5,"Мотор стеклоочиститеся лобового стекла на Hyundai Porter - это электродвигатель , вращение вала которого , приводит в движение приводы трапеции и рычаги стеклоочистителя.Оригинальный номер детали 981101R000.","1 950,00"
,            Мотор стеклопод передн левой двери 824501R010 SOLARIS Портер,,00000005461,824501R010,57,4,,"3 498,00"
,"            Мотор стеклоподъемника левого переднего, заднего 824500U000 SOLARIS Портер",,00000002904,824500U000,57,5,"Мотор стеклоподьемника стекла на Hyundai Porter - это электродвигатель , вращение вала которого , приводит в движение приводы трапеции и рычаги стеклоподьемника.Оригинальный номер детали 824500U000","1 594,00"
,"            Мотор стеклоподъемника правого переднего, заднего 824600U000 SOLARIS, Портер",,00000002919,824600U000,57,5,,"1 448,00"
,            МУФТА ПОДШИПНИКА 4312332001 SOLARIS Портер,,00000005462,4312332001,100,,,"416,00"
,            Набор ключей багажной двери 812501RA00 SOLARIS Портер,,00000006717,812501RA00,73,3,,"295,00"
,            НАБОРНАЯ ПЛАСТИНА КЛАПАННОЙ КОРОБКИ АКПП 4627623010 SOLARIS Портер,,00000005463,4627623010,46,,,"1 218,00"
,            НАБОРНАЯ ПЛАСТИНА КЛАПАННОЙ КОРОБКИ АКПП 4627723000 SOLARIS Портер,,00000005464,4627723000,46,,,"1 624,00"
,            Накладка 561201R1009Y SOLARIS Портер,,00000005465,561201R1009Y,4,,,"648,00"
,            Накладка 858811R000RY SOLARIS Портер,,00000004015,858811R000RY,4,,,"1 038,00"
,            Накладка воздухозаборника 861541R000 SOLARIS Портер,,00000004016,861541R000,100,,,"156,00"
,            Накладка выключателя 937751R0004X SOLARIS Портер,,00000006556,937751R0004X,100,,,"198,00"
,            Накладка двери внутренняя левая 822701R000 SOLARIS Портер,,00000004017,822701R000,79,,,"138,00"
,            Накладка декоративная двери левая (перед зеркалом) 861801R000 SOLARIS Портер,,00000004018,861801R000,4,,,"289,00"
,            Накладка декоративная двери правая (перед зеркалом 861901R000 SOLARIS Портер,,00000004019,861901R000,4,,,"342,00"
,            Накладка замка капота 863521R000 SOLARIS Портер,,00000004022,863521R000,73,5,,"495,00"
,            Накладка индикатора переключения передач 467500U100 SOLARIS Портер,,00000005466,467500U100,4,3,,"2 132,00"
,            Накладка консоли 846134L000 SOLARIS Портер,,00000005467,846134L000,4,,,"280,00"
,            НАКЛАДКА ЛЕВАЯ ВНУТРЕННЯЯ СПИНКИ ПЕРЕДНЕГО СИДЕНЬЯ 880554L010RY SOLARIS Портер,,00000005468,880554L010RY,4,,,"300,00"
